	"Wild 24h"				"Wild 56h"				"Wild 80h"				"Aposymbiotic 24h"				"Aposymbiotic 56h"				"Aposymbiotic 80h"				"Aposymbiotic 92h"			
"Match ID"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"	"Rep1"	"Rep2"	"Rep3"	"Rep4"
1260	1.71668	1.98908	1.49641	0.833959	0.805764	0.859268	1.14948																					
1261	1.40213	1.64705	2.04343	3.26368	2.7526	2.27192	1.36403																					
1262	1.41222	1.9814	0.821763	11.1486	2.0735	6.69083	1.78835	2.34465	1.53462	1.56063																		
1263	1.35934	1.26529	0.991199	1.95471	1.93655	2.22321	1.97559																					
1264	0.323187	0.249086	0.301583	1.01165	1.4423																							
1265	2.47354	1.39445	0.602377	0.703939	1.43547																							
1266	0.311254	0.302794	0.213487	0.323929																								
1267	0.301043	0.223093	0.204388	0.564669	0.958496																							
1268	0.999214	0.157479	0.910006																									
1269	0.465862	0.375355	0.433405	0.786984	0.540915																							
1270	0.384936	0.258078	0.54031	1.89629																								
1271	0.275112	0.297448	0.733815	0.724103	0.866059																							
1272	0.455493	0.456188	0.813135	1.84892	1.69322	2.70825																						
1273	1.56177	2.90442	1.06051	2.31538	3.31422	2.99744																						
1274	1.02077	2.03425	0.977003	1.011	2.20374	1.40301																						
1275	0.929069	2.20316	2.04172	1.8098	2.7082																							
1276	0.656395	0.930589	0.62699	0.48505	1.18193	0.692695																						
1277	2.83247	1.66115	1.41253	0.769385	0.977737	0.758844	0.566286																					
1278	0.880883	0.918853	0.549269	1.69443	1.41424	3.26455	1.33783																					
1279	1.08903	0.772946	0.713855	1.05788	1.30352	1.3958	2.49672																					
1280	0.941553	0.873089	0.5308	1.24987	1.0623	0.905179	1.54832																					
1281	0.50647	1.25138	0.376361	0.702555	0.544028																							
1282	14.8844	2.68551	23.2873																									
1283	48.2764	44.3882	29.9017	28.922	13.713	37.7626																						
1284	0.4752	1.74214	1.66531	0.632429																								
1285	8.49846	12.5996	11.4408	33.7391																								
1286	1.25339	0.940601	1.13705	0.941152																								
1287	3.84965	1.73813	5.19989	5.84483	5.06685	5.98693	4.10058	4.37662																				
1288	2.37438	2.53006	1.92614	1.41692																								
1289	0.777091	2.67935	1.67159	2.11487	1.93147	1.70681																						
1290	1.66547	2.09918	1.02317	9.24441	8.73133	5.28013	6.99919																					
1291	1.03514	1.81096	0.616963	1.30381	1.17625	1.79462	0.919494	2.05572																				
1292	4.96057	6.98031	5.46234	1.98908	3.12995	14.1677																						
1293	0.879969	1.92336	0.574853	0.862337	0.849704	1.17103	1.21117																					
1294	3.09294	1.04608	1.62773	4.73193	0.843002																							
1295	10.1571	8.64551	9.86515	5.3495																								
1296	1.00914	2.37512	1.03984	0.962435																								
1297	91.2902	53.6267	53.734	55.1468	64.2663	38.9478	21.6488																					
1298	1.98579	2.60141	1.13519	1.12119	1.41087	0.767293	1.55355																					
1299	1.38638	1.83315	1.10656	1.32748	1.4369	1.87977	4.26558	1.41076																				
1300	1.4437	2.41514	0.937121	1.40565	1.33186	1.40823	1.06795																					
1301	4.57812	3.47657	3.26436	1.88403																								
1302	1.83349	1.96598	1.15338	1.07541																								
1303	0.994295	1.51636	0.932355	1.61844	1.51657	1.29774																						
1304	0.550808	1.32046	0.768367	0.64602	1.12813																							
1305	1.76777	0.88022	1.42078	0.69355	1.19876	2.17003	1.38952	1.32741																				
1306	2.93927	0.930561	1.08876	2.45689	2.26366	0.69149	7.82595																					
1307	0.913638	1.21863	1.36157																									
1308	1.49051	2.89701	1.3044	4.63382																								
1309	0.6188	0.776014	0.592863																									
1310	0.704421	0.515546	0.329653	0.155669	0.16178																							
1311	0.35622	0.314687	0.350243	0.252492	0.910779	0.589469	0.526694																					
1312	4.28119	1.21847	2.89427	3.06275	3.12985	4.69214	2.80052																					
1313	1.0989	1.52269	1.69762	1.7031	2.12238	1.31826	1.81892	2.31463																				
1314	0.715962	0.457087	0.381118	0.49738	0.671111	0.877167																						
1315	0.2903	0.648176	0.397952	0.246468																								
1316	0.445153	2.0656																										
1317	0.729785	0.904716	0.929078	0.54392	0.533826	1.39527																						
1318	0.367282	0.345937	0.506218																									
1319	0.25021	0.478091	0.33325																									
1320	0.21839	0.29706	0.282227																									
1321	0.200474	0.243134	0.12465	0.138654	0.898839																							
1322	0.577182	0.495469	0.299085																									
1323	0.936003	0.503497	0.632659	0.866265	0.605518	1.05234	1.06794	0.992379																				
1324	0.326011	0.568066	0.677871	0.474696	0.532385																							
1325	0.801642	1.63631	6.74038	0.770903	1.61611	0.63996	3.11335																					
1326	0.714444	0.788162	0.599838	0.665851	0.527207	0.246553	0.450814																					
1327	0.953976	0.566811	0.838599	0.815691	0.369592	0.535875																						
1328	0.246334	0.243114	0.35439	0.250258	0.295994																							
1329	0.25994	0.488103	0.343646																									
1330	0.387635	1.78706	1.20603	2.11876																								
1331	0.4485	0.646149	0.34051	0.770155	1.29813	0.908552	1.13402	1.35992																				
1332	1.20674	3.41412	2.77062	3.25561																								
1333	0.443631	3.72023																										
1334	1.75489	1.66896	2.5664	3.29176	1.65729	1.83354																						
1335	1.21353	2.18577																										
1336	0.422419	0.505893	0.217547	1.2571	1.43078	0.982788	2.03941																					
1337	0.480474	0.554567																										
1338	0.458092	0.344332	1.62693	0.346112																								
1339	1.40194	2.03806	0.972932	1.81096	0.347685																							
1340	0.605784	0.46879	0.515096	0.70071																								
1341	1.45019	1.56768	3.20914																									
1342	1.79559	2.93515	2.91636	0.980668	4.63794																							
1343	2.25608	11.693	2.58052	2.88467	5.64917	0.719825	7.65262																					
1344	1.10588	1.78435	2.96605																									
1345	0.512377	0.688907	1.08943																									
1346	1.33499	1.47691	1.01369	1.00652	1.0708	0.717012																						
1347	0.73964	1.47791	0.831234	0.367311	0.856219																							
1348	0.730144	0.646035	0.487714	0.470926																								
1349	1.55893	0.50839	0.517007	1.86677																								
1350	0.212776	0.806677	1.10559																									
1351	0.289817	0.690521	0.596961	1.90112																								
1352	0.394654	0.314496	0.334808																									
1353	0.688411	1.42392	1.64134	0.925034	0.883929	0.940437																						
1354	0.292016	0.364259																										
1355	0.61364	0.842036	0.582247	0.787122	1.59139	0.692749	1.6305																					
1356	0.849613	0.873191	0.816995																									
1357	0.585632	0.673283	1.10939	1.08246																								
1358	0.722941	0.456867	0.735179	0.495939	0.644004																							
1359	1.01818	2.07883	3.17102	3.34793	0.640935	2.06348	4.51651																					
1360	0.513747	0.439157	0.372353																									
1361	1.23813	0.533																										
1362	0.778398	0.61907	0.549077																									
1363	0.61671	0.231386																										
1364	1.51861	1.69914																										
1365	1.35581	2.06952	1.6423																									
1366	0.343464	0.310412																										
1367	1.29099	1.25268	1.74559	1.09308																								
1368	0.378182	0.326433	0.246031																									
1369	1.86971	1.40769																										
1370	1.115	1.36024	1.09397	0.829403																								
1371	0.561701	1.27702	0.703557																									
1372	0.444215	0.577564	0.417695																									
1373	0.503942	0.545061	0.292085																									
1374	1.61246	1.13108																										
1375	1.07569	0.340637																										
1376	0.290369	0.230871																										
1377	0.295028	0.286146	0.400701	0.181291																								
1378	0.388525	0.475257	0.771481	0.344421																								
1379	0.496485	1.00087	1.0504	0.430812																								
1380	0.410819	0.534434	0.914471	0.46119																								
1381	1.0566	0.484302																										
1382	0.917709	0.653213	1.62851	0.599604																								
1383	1.35985	1.3412	2.4157	1.0111																								
1384	1.28439	1.00678	0.862631	0.553307																								
1385	0.324016	0.358254	0.234819																									
1386	0.57911	0.457105	1.17779	0.473779																								
1387	0.896802	0.753081	0.501404																									
1388	0.242662	0.129983																										
1389	0.903427	0.994409	1.29895	0.62477																								
1390	2.67738	5.68685																										
1391	0.431375	0.432985	0.480745	0.289641																								
1392	0.675698	1.15348	0.715216																									
1393	0.819329	0.813215	0.676109	0.484395																								
1394	0.854075	0.467627	0.43507																									
1395	1.51431	1.12388	1.02868																									
1396	1.89636	1.54219	1.52965																									
1397	0.528809	0.760032	0.588769	0.414337																								
1398	1.39558	1.53222	0.917746																									
1399	1.51824	1.35293	1.83174	0.935828																								
1400	1.07542	0.90588	2.3672	0.635817																								
1401	2.39262	1.20122	1.32497	1.09446																								
1402	1.15008	0.973729	1.01289	1.41658																								
1403	0.880198	0.521918	1.00969																									
1404	12.6484	13.8602	10.169																									
1405	0.804181	1.0927	0.835165																									
1406	1.1503	2.64465	3.58085	2.36097																								
1407	5.59976	1.49066	1.0734	2.39097																								
1408	3.14279	1.86765	1.12655																									
1409	4.14998	4.01179	2.85088	2.30388																								
1410	1.42857	0.7634	0.684472																									
1411	0.817742	0.271391																										
1412	1.08094	2.46087	1.16414																									
1413	0.306553	0.779666	0.397104																									
1414	2.28862	2.71335	2.44448																									
1415	0.881346	1.41935	0.894502	0.518026																								
1416	1.25304	0.603799	0.645485	0.469405																								
1417	0.949226	1.07821																										
1418	0.729485	1.3381	1.14258																									
1419	1.00373	0.795621	0.464064																									
1420	0.50434	1.10667	0.573639																									
1421	0.706098	0.602507	0.418077																									
1422	6.2295	7.1505	8.50148	4.53008																								
1423	75.6117	90.7476	109.748	60.03																								
1424	0.603811	1.29383	0.556616																									
1425	0.975232	1.42972	0.603311																									
1426	0.716108	2.67629	1.36595	1.29885																								
1427	0.865737	1.92367	0.706905																									
1428	2.02219	0.44516	3.48143																									
